destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,Y
1,0,2,2,0,0,0,0,2,3,0,5,5,1,2,2,3,2,1,0,0,0,1
1,1,2,2,0,2,1,0,2,3,0,5,5,1,2,2,3,2,1,1,0,0,1
1,1,2,2,2,4,1,0,2,3,0,5,5,1,2,2,3,2,1,1,0,0,1
1,1,2,2,3,4,0,0,2,3,0,5,5,1,2,2,3,2,1,1,0,0,1
1,1,2,1,2,2,0,0,2,3,0,5,5,1,2,2,3,2,1,0,0,0,1
1,3,2,2,0,2,0,0,2,3,0,5,5,1,2,2,3,2,1,0,0,0,1
1,3,2,2,0,3,1,0,2,3,0,5,5,1,2,2,3,2,1,0,0,0,0
1,3,2,2,0,2,0,0,2,3,0,5,5,1,2,2,3,2,1,1,0,0,1
1,3,2,2,2,2,1,0,2,3,0,5,5,1,2,2,3,2,1,0,0,0,1
1,3,2,2,3,4,0,0,2,3,0,5,5,1,2,2,3,2,1,0,0,0,1
1,3,2,2,3,0,1,0,2,3,0,5,5,1,2,2,3,2,1,1,0,0,1
0,0,2,2,3,2,0,0,2,3,0,5,5,1,2,2,3,2,1,0,0,1,1
0,0,2,2,3,2,0,0,2,3,0,5,5,1,2,2,3,2,1,0,0,0,1
0,0,2,2,3,4,1,0,2,3,0,5,5,1,2,2,3,2,1,0,0,1,1
0,0,2,2,3,2,1,0,2,3,0,5,5,1,2,2,3,2,1,1,1,0,0
0,0,2,2,1,4,1,0,2,3,0,5,5,1,2,2,3,2,1,0,0,1,1
0,0,2,2,1,1,0,0,2,3,0,5,5,1,2,2,3,2,1,0,0,1,1
2,0,2,2,4,2,1,0,2,3,0,5,5,1,2,2,3,2,1,0,0,1,0
2,0,2,2,4,2,1,0,2,3,0,5,5,1,2,2,3,2,1,1,0,1,0
2,0,2,2,4,1,0,0,2,3,0,5,5,1,2,2,3,2,1,1,1,0,1
2,0,2,2,4,1,0,0,2,3,0,5,5,1,2,2,3,2,1,0,0,1,1
2,0,2,1,4,2,0,0,2,3,0,5,5,1,2,2,3,2,1,1,0,0,0
1,0,2,2,0,0,0,0,4,1,1,4,1,5,1,1,2,2,1,0,0,0,0
1,1,2,2,0,2,1,0,4,1,1,4,1,5,1,1,2,2,1,1,0,0,1
1,1,2,2,2,4,1,0,4,1,1,4,1,5,1,1,2,2,1,1,0,0,1
1,1,2,2,3,4,0,0,4,1,1,4,1,5,1,1,2,2,1,1,0,0,1
1,1,2,1,2,2,0,0,4,1,1,4,1,5,1,1,2,2,1,0,0,0,1
1,2,2,2,0,4,0,0,4,1,1,4,1,5,1,1,2,2,1,1,0,0,0
1,2,2,2,0,1,0,0,4,1,1,4,1,5,1,1,2,2,1,1,0,0,0
1,2,2,2,0,0,1,0,4,1,1,4,1,5,1,1,2,2,1,1,0,0,0
1,2,2,2,2,4,1,0,4,1,1,4,1,5,1,1,2,2,1,0,0,0,0
1,2,2,1,2,2,1,0,4,1,1,4,1,5,1,1,2,2,1,1,0,0,0
1,2,2,1,3,2,0,0,4,1,1,4,1,5,1,1,2,2,1,1,0,0,1
0,0,2,2,3,2,0,0,4,1,1,4,1,5,1,1,2,2,1,0,0,1,0
0,0,2,2,3,2,0,0,4,1,1,4,1,5,1,1,2,2,1,0,0,0,0
0,0,2,2,3,4,1,0,4,1,1,4,1,5,1,1,2,2,1,0,0,1,0
0,0,2,2,3,2,1,0,4,1,1,4,1,5,1,1,2,2,1,1,1,0,0
0,0,2,2,1,4,1,0,4,1,1,4,1,5,1,1,2,2,1,0,0,1,0
0,0,2,2,1,1,0,0,4,1,1,4,1,5,1,1,2,2,1,0,0,1,1
2,0,2,2,4,2,1,0,4,1,1,4,1,5,1,1,2,2,1,0,0,1,0
2,0,2,2,4,2,1,0,4,1,1,4,1,5,1,1,2,2,1,1,0,1,1
2,0,2,2,4,1,0,0,4,1,1,4,1,5,1,1,2,2,1,1,1,0,1
2,0,2,2,4,1,0,0,4,1,1,4,1,5,1,1,2,2,1,0,0,1,1
2,0,2,1,4,2,0,0,4,1,1,4,1,5,1,1,2,2,1,1,0,0,0
1,0,2,2,0,0,0,1,4,0,1,0,1,1,3,3,2,2,1,0,0,0,1
1,1,2,2,0,2,1,1,4,0,1,0,1,1,3,3,2,2,1,1,0,0,1
1,1,2,2,2,4,1,1,4,0,1,0,1,1,3,3,2,2,1,1,0,0,1
1,1,2,2,3,4,0,1,4,0,1,0,1,1,3,3,2,2,1,1,0,0,1
1,1,2,1,2,2,0,1,4,0,1,0,1,1,3,3,2,2,1,0,0,0,1
1,0,2,2,2,4,1,1,4,0,1,0,1,1,3,3,2,2,1,1,0,0,1
0,0,2,1,3,3,1,1,4,0,1,0,1,1,3,3,2,2,1,1,0,0,0
0,0,2,2,3,2,0,1,4,0,1,0,1,1,3,3,2,2,1,0,0,1,1
0,0,2,2,3,2,0,1,4,0,1,0,1,1,3,3,2,2,1,0,0,0,1
0,0,2,1,1,1,0,1,4,0,1,0,1,1,3,3,2,2,1,1,1,0,1
0,0,2,2,3,4,1,1,4,0,1,0,1,1,3,3,2,2,1,0,0,1,1
0,0,2,2,3,2,1,1,4,0,1,0,1,1,3,3,2,2,1,1,1,0,1
0,0,2,2,1,4,1,1,4,0,1,0,1,1,3,3,2,2,1,0,0,1,0
0,0,2,2,1,1,0,1,4,0,1,0,1,1,3,3,2,2,1,0,0,1,1
0,0,2,2,1,0,0,1,4,0,1,0,1,1,3,3,2,2,1,1,0,1,1
2,0,2,2,4,2,1,1,4,0,1,0,1,1,3,3,2,2,1,0,0,1,1
2,0,2,2,4,2,1,1,4,0,1,0,1,1,3,3,2,2,1,1,0,1,0
2,0,2,2,4,3,1,1,4,0,1,0,1,1,3,3,2,2,1,1,0,0,0
2,0,2,2,4,1,0,1,4,0,1,0,1,1,3,3,2,2,1,1,1,0,1
2,0,2,2,4,1,0,1,4,0,1,0,1,1,3,3,2,2,1,0,0,1,1
2,0,2,1,4,2,0,1,4,0,1,0,1,1,3,3,2,2,1,1,0,0,0
1,0,2,2,0,0,0,1,3,2,0,4,5,3,1,2,3,2,1,0,0,0,0
1,1,2,2,0,2,1,1,3,2,0,4,5,3,1,2,3,2,1,1,0,0,1
1,1,2,2,2,4,1,1,3,2,0,4,5,3,1,2,3,2,1,1,0,0,1
1,1,2,2,3,4,0,1,3,2,0,4,5,3,1,2,3,2,1,1,0,0,1
1,1,2,1,2,2,0,1,3,2,0,4,5,3,1,2,3,2,1,0,0,0,1
1,3,2,2,0,2,0,1,3,2,0,4,5,3,1,2,3,2,1,0,0,0,1
1,3,2,2,0,3,1,1,3,2,0,4,5,3,1,2,3,2,1,0,0,0,1
1,3,2,2,0,2,0,1,3,2,0,4,5,3,1,2,3,2,1,1,0,0,1
1,3,2,2,2,2,1,1,3,2,0,4,5,3,1,2,3,2,1,0,0,0,1
1,3,2,2,3,4,0,1,3,2,0,4,5,3,1,2,3,2,1,0,0,0,1
1,3,2,2,3,0,1,1,3,2,0,4,5,3,1,2,3,2,1,1,0,0,1
0,0,2,2,3,2,0,1,3,2,0,4,5,3,1,2,3,2,1,0,0,1,1
0,0,2,2,3,2,0,1,3,2,0,4,5,3,1,2,3,2,1,0,0,0,0
0,0,2,2,3,4,1,1,3,2,0,4,5,3,1,2,3,2,1,0,0,1,1
0,0,2,2,3,2,1,1,3,2,0,4,5,3,1,2,3,2,1,1,1,0,0
0,0,2,2,1,4,1,1,3,2,0,4,5,3,1,2,3,2,1,0,0,1,0
0,0,2,2,1,1,0,1,3,2,0,4,5,3,1,2,3,2,1,0,0,1,1
2,0,2,2,4,2,1,1,3,2,0,4,5,3,1,2,3,2,1,0,0,1,1
2,0,2,2,4,2,1,1,3,2,0,4,5,3,1,2,3,2,1,1,0,1,1
2,0,2,2,4,1,0,1,3,2,0,4,5,3,1,2,3,2,1,1,1,0,1
2,0,2,2,4,1,0,1,3,2,0,4,5,3,1,2,3,2,1,0,0,1,1
2,0,2,1,4,2,0,1,3,2,0,4,5,3,1,2,3,2,1,1,0,0,0
1,0,2,2,0,0,0,0,2,1,0,4,5,8,1,1,4,3,2,0,0,0,1
1,1,2,2,0,2,1,0,2,1,0,4,5,8,1,1,4,3,2,1,0,0,0
1,1,2,2,2,4,1,0,2,1,0,4,5,8,1,1,4,3,2,1,0,0,1
1,1,2,2,3,4,0,0,2,1,0,4,5,8,1,1,4,3,2,1,0,0,1
1,1,2,1,2,2,0,0,2,1,0,4,5,8,1,1,4,3,2,0,0,0,1
1,3,2,2,0,2,0,0,2,1,0,4,5,8,1,1,4,3,2,0,0,0,1
1,3,2,2,0,3,1,0,2,1,0,4,5,8,1,1,4,3,2,0,0,0,1
1,3,2,2,0,2,0,0,2,1,0,4,5,8,1,1,4,3,2,1,0,0,1
1,3,2,2,2,2,1,0,2,1,0,4,5,8,1,1,4,3,2,0,0,0,1
1,3,2,2,3,4,0,0,2,1,0,4,5,8,1,1,4,3,2,0,0,0,1
1,3,2,2,3,0,1,0,2,1,0,4,5,8,1,1,4,3,2,1,0,0,0
0,0,2,2,3,2,0,0,2,1,0,4,5,8,1,1,4,3,2,0,0,1,1
0,0,2,2,3,2,0,0,2,1,0,4,5,8,1,1,4,3,2,0,0,0,0
0,0,2,2,3,4,1,0,2,1,0,4,5,8,1,1,4,3,2,0,0,1,0
0,0,2,2,3,2,1,0,2,1,0,4,5,8,1,1,4,3,2,1,1,0,0
0,0,2,2,1,4,1,0,2,1,0,4,5,8,1,1,4,3,2,0,0,1,0
0,0,2,2,1,1,0,0,2,1,0,4,5,8,1,1,4,3,2,0,0,1,1
2,0,2,2,4,2,1,0,2,1,0,4,5,8,1,1,4,3,2,0,0,1,0
2,0,2,2,4,2,1,0,2,1,0,4,5,8,1,1,4,3,2,1,0,1,0
2,0,2,2,4,1,0,0,2,1,0,4,5,8,1,1,4,3,2,1,1,0,1
2,0,2,2,4,1,0,0,2,1,0,4,5,8,1,1,4,3,2,0,0,1,1
2,0,2,1,4,2,0,0,2,1,0,4,5,8,1,1,4,3,2,1,0,0,0
1,0,2,2,0,0,0,0,2,1,1,2,5,5,1,3,3,2,0,0,0,0,0
1,1,2,2,0,2,1,0,2,1,1,2,5,5,1,3,3,2,0,1,0,0,0
1,1,2,2,2,4,1,0,2,1,1,2,5,5,1,3,3,2,0,1,0,0,1
1,1,2,2,3,4,0,0,2,1,1,2,5,5,1,3,3,2,0,1,0,0,1
1,1,2,1,2,2,0,0,2,1,1,2,5,5,1,3,3,2,0,0,0,0,1
1,0,2,2,2,4,1,0,2,1,1,2,5,5,1,3,3,2,0,1,0,0,1
0,0,2,1,3,3,1,0,2,1,1,2,5,5,1,3,3,2,0,1,0,0,0
0,0,2,2,3,2,0,0,2,1,1,2,5,5,1,3,3,2,0,0,0,1,1
0,0,2,2,3,2,0,0,2,1,1,2,5,5,1,3,3,2,0,0,0,0,1
0,0,2,1,1,1,0,0,2,1,1,2,5,5,1,3,3,2,0,1,1,0,1
0,0,2,2,3,4,1,0,2,1,1,2,5,5,1,3,3,2,0,0,0,1,1
0,0,2,2,3,2,1,0,2,1,1,2,5,5,1,3,3,2,0,1,1,0,0
0,0,2,2,1,4,1,0,2,1,1,2,5,5,1,3,3,2,0,0,0,1,1
0,0,2,2,1,1,0,0,2,1,1,2,5,5,1,3,3,2,0,0,0,1,1
0,0,2,2,1,0,0,0,2,1,1,2,5,5,1,3,3,2,0,1,0,1,0
2,0,2,2,4,2,1,0,2,1,1,2,5,5,1,3,3,2,0,0,0,1,1
2,0,2,2,4,2,1,0,2,1,1,2,5,5,1,3,3,2,0,1,0,1,0
2,0,2,2,4,3,1,0,2,1,1,2,5,5,1,3,3,2,0,1,0,0,0
2,0,2,2,4,1,0,0,2,1,1,2,5,5,1,3,3,2,0,1,1,0,1
2,0,2,2,4,1,0,0,2,1,1,2,5,5,1,3,3,2,0,0,0,1,1
2,0,2,1,4,2,0,0,2,1,1,2,5,5,1,3,3,2,0,1,0,0,1
1,0,2,2,0,0,0,0,3,0,1,2,22,1,0,4,4,4,2,0,0,0,0
1,1,2,2,0,2,1,0,3,0,1,2,22,1,0,4,4,4,2,1,0,0,1
1,1,2,2,2,4,1,0,3,0,1,2,22,1,0,4,4,4,2,1,0,0,0
1,1,2,2,3,4,0,0,3,0,1,2,22,1,0,4,4,4,2,1,0,0,1
1,1,2,1,2,2,0,0,3,0,1,2,22,1,0,4,4,4,2,0,0,0,0
1,0,2,2,2,4,1,0,3,0,1,2,22,1,0,4,4,4,2,1,0,0,0
0,0,2,1,3,3,1,0,3,0,1,2,22,1,0,4,4,4,2,1,0,0,0
0,0,2,2,3,2,0,0,3,0,1,2,22,1,0,4,4,4,2,0,0,1,0
0,0,2,2,3,2,0,0,3,0,1,2,22,1,0,4,4,4,2,0,0,0,0
0,0,2,1,1,1,0,0,3,0,1,2,22,1,0,4,4,4,2,1,1,0,0
0,0,2,2,3,4,1,0,3,0,1,2,22,1,0,4,4,4,2,0,0,1,0
0,0,2,2,3,2,1,0,3,0,1,2,22,1,0,4,4,4,2,1,1,0,0
0,0,2,2,1,4,1,0,3,0,1,2,22,1,0,4,4,4,2,0,0,1,0
0,0,2,2,1,1,0,0,3,0,1,2,22,1,0,4,4,4,2,0,0,1,1
0,0,2,2,1,0,0,0,3,0,1,2,22,1,0,4,4,4,2,1,0,1,0
2,0,2,2,4,2,1,0,3,0,1,2,22,1,0,4,4,4,2,0,0,1,0
2,0,2,2,4,2,1,0,3,0,1,2,22,1,0,4,4,4,2,1,0,1,0
2,0,2,2,4,3,1,0,3,0,1,2,22,1,0,4,4,4,2,1,0,0,0
2,0,2,2,4,1,0,0,3,0,1,2,22,1,0,4,4,4,2,1,1,0,0
2,0,2,2,4,1,0,0,3,0,1,2,22,1,0,4,4,4,2,0,0,1,0
2,0,2,1,4,2,0,0,3,0,1,2,22,1,0,4,4,4,2,1,0,0,0
1,0,2,2,0,0,0,0,0,1,0,4,24,4,1,3,3,3,3,0,0,0,0
1,1,2,2,0,2,1,0,0,1,0,4,24,4,1,3,3,3,3,1,0,0,1
1,1,2,2,2,4,1,0,0,1,0,4,24,4,1,3,3,3,3,1,0,0,1
1,1,2,2,3,4,0,0,0,1,0,4,24,4,1,3,3,3,3,1,0,0,1
1,1,2,1,2,2,0,0,0,1,0,4,24,4,1,3,3,3,3,0,0,0,1
1,3,2,2,0,2,0,0,0,1,0,4,24,4,1,3,3,3,3,0,0,0,1
1,3,2,2,0,3,1,0,0,1,0,4,24,4,1,3,3,3,3,0,0,0,0
1,3,2,2,0,2,0,0,0,1,0,4,24,4,1,3,3,3,3,1,0,0,1
1,3,2,2,2,2,1,0,0,1,0,4,24,4,1,3,3,3,3,0,0,0,1
1,3,2,2,3,4,0,0,0,1,0,4,24,4,1,3,3,3,3,0,0,0,1
1,3,2,2,3,0,1,0,0,1,0,4,24,4,1,3,3,3,3,1,0,0,1
0,0,2,2,3,2,0,0,0,1,0,4,24,4,1,3,3,3,3,0,0,1,1
0,0,2,2,3,2,0,0,0,1,0,4,24,4,1,3,3,3,3,0,0,0,1
0,0,2,2,3,4,1,0,0,1,0,4,24,4,1,3,3,3,3,0,0,1,1
0,0,2,2,3,2,1,0,0,1,0,4,24,4,1,3,3,3,3,1,1,0,1
0,0,2,2,1,4,1,0,0,1,0,4,24,4,1,3,3,3,3,0,0,1,0
0,0,2,2,1,1,0,0,0,1,0,4,24,4,1,3,3,3,3,0,0,1,1
2,0,2,2,4,2,1,0,0,1,0,4,24,4,1,3,3,3,3,0,0,1,1
2,0,2,2,4,2,1,0,0,1,0,4,24,4,1,3,3,3,3,1,0,1,1
2,0,2,2,4,1,0,0,0,1,0,4,24,4,1,3,3,3,3,1,1,0,1
2,0,2,2,4,1,0,0,0,1,0,4,24,4,1,3,3,3,3,0,0,1,1
2,0,2,1,4,2,0,0,0,1,0,4,24,4,1,3,3,3,3,1,0,0,1
1,0,2,2,0,0,0,0,1,3,0,1,15,5,2,4,4,4,4,0,0,0,1
1,1,2,2,0,2,1,0,1,3,0,1,15,5,2,4,4,4,4,1,0,0,1
1,1,2,2,2,4,1,0,1,3,0,1,15,5,2,4,4,4,4,1,0,0,1
1,1,2,2,3,4,0,0,1,3,0,1,15,5,2,4,4,4,4,1,0,0,0
1,1,2,1,2,2,0,0,1,3,0,1,15,5,2,4,4,4,4,0,0,0,0
1,3,2,2,0,2,0,0,1,3,0,1,15,5,2,4,4,4,4,1,0,0,1
0,0,2,2,3,2,0,0,1,3,0,1,15,5,2,4,4,4,4,0,0,1,1
0,0,2,2,3,2,0,0,1,3,0,1,15,5,2,4,4,4,4,0,0,0,0
0,0,2,2,3,4,1,0,1,3,0,1,15,5,2,4,4,4,4,0,0,1,0
0,0,2,2,3,2,1,0,1,3,0,1,15,5,2,4,4,4,4,1,1,0,0
0,0,2,2,1,4,1,0,1,3,0,1,15,5,2,4,4,4,4,0,0,1,1
0,0,2,2,1,1,0,0,1,3,0,1,15,5,2,4,4,4,4,0,0,1,0
2,0,2,2,4,2,1,0,1,3,0,1,15,5,2,4,4,4,4,0,0,1,0
2,0,2,2,4,2,1,0,1,3,0,1,15,5,2,4,4,4,4,1,0,1,0
2,0,2,2,4,1,0,0,1,3,0,1,15,5,2,4,4,4,4,1,1,0,0
2,0,2,2,4,1,0,0,1,3,0,1,15,5,2,4,4,4,4,0,0,1,0
2,0,2,1,4,2,0,0,1,3,0,1,15,5,2,4,4,4,4,1,0,0,0
1,0,2,2,0,0,0,1,2,2,0,3,24,1,0,0,2,2,2,0,0,0,0
1,1,2,2,0,2,1,1,2,2,0,3,24,1,0,0,2,2,2,1,0,0,1
1,1,2,2,2,4,1,1,2,2,0,3,24,1,0,0,2,2,2,1,0,0,1
1,1,2,2,3,4,0,1,2,2,0,3,24,1,0,0,2,2,2,1,0,0,1
1,1,2,1,2,2,0,1,2,2,0,3,24,1,0,0,2,2,2,0,0,0,1
1,0,2,2,2,4,1,1,2,2,0,3,24,1,0,0,2,2,2,1,0,0,1
0,0,2,1,3,3,1,1,2,2,0,3,24,1,0,0,2,2,2,1,0,0,1
0,0,2,2,3,2,0,1,2,2,0,3,24,1,0,0,2,2,2,0,0,1,0
0,0,2,2,3,2,0,1,2,2,0,3,24,1,0,0,2,2,2,0,0,0,0
0,0,2,1,1,1,0,1,2,2,0,3,24,1,0,0,2,2,2,1,1,0,1
0,0,2,2,3,4,1,1,2,2,0,3,24,1,0,0,2,2,2,0,0,1,1
0,0,2,2,3,2,1,1,2,2,0,3,24,1,0,0,2,2,2,1,1,0,0
0,0,2,2,1,4,1,1,2,2,0,3,24,1,0,0,2,2,2,0,0,1,1
0,0,2,2,1,1,0,1,2,2,0,3,24,1,0,0,2,2,2,0,0,1,1
0,0,2,2,1,0,0,1,2,2,0,3,24,1,0,0,2,2,2,1,0,1,0
2,0,2,2,4,2,1,1,2,2,0,3,24,1,0,0,2,2,2,0,0,1,0
2,0,2,2,4,2,1,1,2,2,0,3,24,1,0,0,2,2,2,1,0,1,0
2,0,2,2,4,3,1,1,2,2,0,3,24,1,0,0,2,2,2,1,0,0,0
2,0,2,2,4,1,0,1,2,2,0,3,24,1,0,0,2,2,2,1,1,0,0
2,0,2,2,4,1,0,1,2,2,0,3,24,1,0,0,2,2,2,1,1,0,1
2,0,2,2,4,1,0,1,2,2,0,3,24,1,0,0,2,2,2,0,0,1,0
2,0,2,1,4,2,0,1,2,2,0,3,24,1,0,0,2,2,2,1,0,0,1
1,0,2,2,0,0,0,1,1,1,1,1,5,8,2,4,3,4,2,0,0,0,1
1,1,2,2,0,2,1,1,1,1,1,1,5,8,2,4,3,4,2,1,0,0,1
1,1,2,2,2,4,1,1,1,1,1,1,5,8,2,4,3,4,2,1,0,0,1
1,1,2,2,3,4,0,1,1,1,1,1,5,8,2,4,3,4,2,1,0,0,1
1,1,2,1,2,2,0,1,1,1,1,1,5,8,2,4,3,4,2,0,0,0,1
1,2,2,2,0,4,0,1,1,1,1,1,5,8,2,4,3,4,2,1,0,0,1
1,2,2,2,0,1,0,1,1,1,1,1,5,8,2,4,3,4,2,1,0,0,1
1,2,2,2,0,0,1,1,1,1,1,1,5,8,2,4,3,4,2,1,0,0,1
1,2,2,2,2,4,1,1,1,1,1,1,5,8,2,4,3,4,2,0,0,0,1
1,2,2,1,2,2,1,1,1,1,1,1,5,8,2,4,3,4,2,1,0,0,1
1,2,2,1,3,2,0,1,1,1,1,1,5,8,2,4,3,4,2,1,0,0,1
0,0,2,2,3,2,0,1,1,1,1,1,5,8,2,4,3,4,2,0,0,1,1
0,0,2,2,3,2,0,1,1,1,1,1,5,8,2,4,3,4,2,0,0,0,1
0,0,2,2,3,4,1,1,1,1,1,1,5,8,2,4,3,4,2,0,0,1,1
0,0,2,2,3,2,1,1,1,1,1,1,5,8,2,4,3,4,2,1,1,0,1
0,0,2,2,1,4,1,1,1,1,1,1,5,8,2,4,3,4,2,0,0,1,1
0,0,2,2,1,1,0,1,1,1,1,1,5,8,2,4,3,4,2,0,0,1,1
2,0,2,2,4,2,1,1,1,1,1,1,5,8,2,4,3,4,2,0,0,1,1
2,0,2,2,4,2,1,1,1,1,1,1,5,8,2,4,3,4,2,1,0,1,1
2,0,2,2,4,1,0,1,1,1,1,1,5,8,2,4,3,4,2,1,1,0,1
2,0,2,2,4,1,0,1,1,1,1,1,5,8,2,4,3,4,2,0,0,1,1
2,0,2,1,4,2,0,1,1,1,1,1,5,8,2,4,3,4,2,1,0,0,1
1,0,2,2,0,0,0,0,1,2,1,4,16,3,2,0,2,2,2,0,0,0,1
1,1,2,2,0,2,1,0,1,2,1,4,16,3,2,0,2,2,2,1,0,0,0
1,1,2,2,2,4,1,0,1,2,1,4,16,3,2,0,2,2,2,1,0,0,1
1,1,2,2,3,4,0,0,1,2,1,4,16,3,2,0,2,2,2,1,0,0,1
1,1,2,1,2,2,0,0,1,2,1,4,16,3,2,0,2,2,2,0,0,0,0
1,0,2,2,2,4,1,0,1,2,1,4,16,3,2,0,2,2,2,1,0,0,1
0,0,2,1,3,3,1,0,1,2,1,4,16,3,2,0,2,2,2,1,0,0,1
0,0,2,2,3,2,0,0,1,2,1,4,16,3,2,0,2,2,2,0,0,1,0
0,0,2,2,3,2,0,0,1,2,1,4,16,3,2,0,2,2,2,0,0,0,0
0,0,2,1,1,1,0,0,1,2,1,4,16,3,2,0,2,2,2,1,1,0,1
0,0,2,2,3,4,1,0,1,2,1,4,16,3,2,0,2,2,2,0,0,1,1
0,0,2,2,3,2,1,0,1,2,1,4,16,3,2,0,2,2,2,1,1,0,0
0,0,2,2,1,4,1,0,1,2,1,4,16,3,2,0,2,2,2,0,0,1,1
0,0,2,2,1,1,0,0,1,2,1,4,16,3,2,0,2,2,2,0,0,1,1
0,0,2,2,1,0,0,0,1,2,1,4,16,3,2,0,2,2,2,1,0,1,1
2,0,2,2,4,2,1,0,1,2,1,4,16,3,2,0,2,2,2,0,0,1,0
2,0,2,2,4,2,1,0,1,2,1,4,16,3,2,0,2,2,2,1,0,1,0
2,0,2,2,4,3,1,0,1,2,1,4,16,3,2,0,2,2,2,1,0,0,0
2,0,2,2,4,1,0,0,1,2,1,4,16,3,2,0,2,2,2,1,1,0,1
2,0,2,2,4,1,0,0,1,2,1,4,16,3,2,0,2,2,2,0,0,1,1
2,0,2,1,4,2,0,0,1,2,1,4,16,3,2,0,2,2,2,1,0,0,0
1,0,2,2,0,0,0,1,1,2,0,0,24,0,1,1,2,1,1,0,0,0,1
1,1,2,2,0,2,1,1,1,2,0,0,24,0,1,1,2,1,1,1,0,0,1
1,1,2,2,2,4,1,1,1,2,0,0,24,0,1,1,2,1,1,1,0,0,1
1,1,2,2,3,4,0,1,1,2,0,0,24,0,1,1,2,1,1,1,0,0,1
1,1,2,1,2,2,0,1,1,2,0,0,24,0,1,1,2,1,1,0,0,0,1
1,0,2,2,2,4,1,1,1,2,0,0,24,0,1,1,2,1,1,1,0,0,1
0,0,2,1,3,3,1,1,1,2,0,0,24,0,1,1,2,1,1,1,0,0,0
0,0,2,2,3,2,0,1,1,2,0,0,24,0,1,1,2,1,1,0,0,1,1
0,0,2,2,3,2,0,1,1,2,0,0,24,0,1,1,2,1,1,0,0,0,1
0,0,2,1,1,1,0,1,1,2,0,0,24,0,1,1,2,1,1,1,1,0,1
0,0,2,2,3,4,1,1,1,2,0,0,24,0,1,1,2,1,1,0,0,1,1
0,0,2,2,3,2,1,1,1,2,0,0,24,0,1,1,2,1,1,1,1,0,1
0,0,2,2,1,4,1,1,1,2,0,0,24,0,1,1,2,1,1,0,0,1,1
0,0,2,2,1,1,0,1,1,2,0,0,24,0,1,1,2,1,1,0,0,1,1
0,0,2,2,1,0,0,1,1,2,0,0,24,0,1,1,2,1,1,1,0,1,1
2,0,2,2,4,2,1,1,1,2,0,0,24,0,1,1,2,1,1,0,0,1,1
2,0,2,2,4,2,1,1,1,2,0,0,24,0,1,1,2,1,1,1,0,1,1
2,0,2,2,4,3,1,1,1,2,0,0,24,0,1,1,2,1,1,1,0,0,0
2,0,2,2,4,1,0,1,1,2,0,0,24,0,1,1,2,1,1,1,1,0,1
2,0,2,2,4,1,0,1,1,2,0,0,24,0,1,1,2,1,1,0,0,1,1
2,0,2,1,4,2,0,1,1,2,0,0,24,0,1,1,2,1,1,1,0,0,0
1,0,2,2,0,0,0,1,4,0,1,1,21,5,0,0,3,2,0,0,0,0,0
1,1,2,2,0,2,1,1,4,0,1,1,21,5,0,0,3,2,0,1,0,0,0
1,1,2,2,2,4,1,1,4,0,1,1,21,5,0,0,3,2,0,1,0,0,1
1,1,2,2,3,4,0,1,4,0,1,1,21,5,0,0,3,2,0,1,0,0,1
1,1,2,1,2,2,0,1,4,0,1,1,21,5,0,0,3,2,0,0,0,0,0
1,0,2,2,2,4,1,1,4,0,1,1,21,5,0,0,3,2,0,1,0,0,1
0,0,2,1,3,3,1,1,4,0,1,1,21,5,0,0,3,2,0,1,0,0,0
0,0,2,2,3,2,0,1,4,0,1,1,21,5,0,0,3,2,0,0,0,1,0
0,0,2,2,3,2,0,1,4,0,1,1,21,5,0,0,3,2,0,0,0,0,0
0,0,2,1,1,1,0,1,4,0,1,1,21,5,0,0,3,2,0,1,1,0,1
0,0,2,2,3,4,1,1,4,0,1,1,21,5,0,0,3,2,0,0,0,1,1
0,0,2,2,3,2,1,1,4,0,1,1,21,5,0,0,3,2,0,1,1,0,0
0,0,2,2,1,4,1,1,4,0,1,1,21,5,0,0,3,2,0,0,0,1,0
0,0,2,2,1,1,0,1,4,0,1,1,21,5,0,0,3,2,0,0,0,1,1
0,0,2,2,1,0,0,1,4,0,1,1,21,5,0,0,3,2,0,1,0,1,0
2,0,2,2,4,2,1,1,4,0,1,1,21,5,0,0,3,2,0,0,0,1,0
2,0,2,2,4,2,1,1,4,0,1,1,21,5,0,0,3,2,0,1,0,1,0
2,0,2,2,4,3,1,1,4,0,1,1,21,5,0,0,3,2,0,1,0,0,0
2,0,2,2,4,1,0,1,4,0,1,1,21,5,0,0,3,2,0,1,1,0,1
2,0,2,2,4,1,0,1,4,0,1,1,21,5,0,0,3,2,0,0,0,1,1
2,0,2,1,4,2,0,1,4,0,1,1,21,5,0,0,3,2,0,1,0,0,0
1,0,2,2,0,0,0,1,3,3,1,1,20,3,2,3,3,2,2,0,0,0,0
1,1,2,2,0,2,1,1,3,3,1,1,20,3,2,3,3,2,2,1,0,0,1
1,1,2,2,2,4,1,1,3,3,1,1,20,3,2,3,3,2,2,1,0,0,1
1,1,2,2,3,4,0,1,3,3,1,1,20,3,2,3,3,2,2,1,0,0,1
